date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity
4/19/2021,VT,VTA,Vermont,623989,Report,570360,482794,91405,77372,216353,242596,23330,515,298921,47.9,27.9,297476,58.3,480891,94295,111839,117060,93.6,218462,174715,456146,174362,173938,34.1,251700,278460,40200,0,80005,94180,23007,177,79992,93769,22990,177,45550,50310,549,118,197369,31.6,196928,38.6,96527,77.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/2021,WA,WAA,Washington,7614893,Report,5999170,5050192,78782,66320,2170644,2684466,191824,3258,3111691,40.9,25,3087077,51.9,5019385,84333,100795,1011957,83.7,1886986,155985,495913,1901317,1895385,31.8,2609200,2996370,393600,0,840115,1060465,191881,737,840004,1054644,191787,737,407273,449373,36639,508,2093198,27.5,2087172,35.1,893793,73.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/2021,WI,WIA,Wisconsin,5822434,Report,4542495,4128223,78017,70902,1781858,2176585,169344,436,2489178,42.8,26.7,2459573,54,4091632,89811,99707,865599,85.1,1672114,164377,446550,1551821,1546493,33.9,2043800,2215395,283300,0,691903,859726,163127,192,691820,854482,163043,191,383635,383602,16218,81,1714948,29.5,1709536,37.5,783536,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/2021,WV,WVA,West Virginia,1792147,Report,1522165,1084664,84935,60523,523362,542298,19004,0,619294,34.6,25.5,611543,42.7,1074647,75015,106253,255037,69.5,477657,130148,414746,457190,455179,31.8,723300,703365,95500,0,220420,236718,19833,52,220327,234800,19808,52,114861,106025,3264,34,477023,26.6,474987,33.2,224184,61.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/2021,WY,WYA,Wyoming,578759,Report,468615,323956,80969,55974,157074,155542,11165,175,186518,32.2,22.4,185276,41.6,322347,72433,105301,71271,71.9,133245,134348,472494,129368,129071,29,223300,213915,31400,0,63628,65714,10483,26,63623,65422,10479,26,32783,28861,1693,13,139851,24.2,139550,31.4,63350,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,AK,AKA,Alaska,731545,Report,751205,530134,102687,72468,236952,279398,13709,75,296911,40.6,31.4,290236,52.6,519289,94149,136196,70550,77,132494,144663,820200,229668,225514,40.9,325400,374205,51600,0,104660,124992,12806,16,104460,121038,12746,16,37429,26172,1446,7,242474,33.1,238260,43.2,65054,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,AL,ALA,Alabama,4903185,Report,3825010,2394304,78011,48832,1139773,1182096,72435,0,1518928,31,19.1,1510609,39.6,2384732,62511,100266,605069,71.2,1028881,121068,450087,936311,934873,24.5,1682100,1898910,244000,0,447267,488996,74104,48,447212,487613,74070,48,244824,199439,22832,34,1010415,20.6,1008943,26.4,467129,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,AR,ARA,Arkansas,3017804,Report,2504630,1667028,82995,55240,786265,826173,54175,415,1033132,34.2,20.9,1021380,44.1,1653392,71339,108068,378250,72.2,661684,126304,478090,630879,628884,27.1,1119400,1227330,157900,0,311691,319088,52921,100,311572,317214,52672,98,168863,114804,8563,71,683800,22.7,681556,29.4,292301,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,AZ,AZA,Arizona,7278717,Report,6070975,4688598,83407,64415,2048919,2505085,132029,2565,2805338,38.5,24.1,2768758,49.1,4638435,82264,107670,1015862,77.6,1873061,143131,463917,1755665,1744332,30.9,2674700,3023475,372800,0,769469,985349,127568,847,769350,974135,127488,847,390207,393431,24299,564,1883233,25.9,1871820,33.2,808501,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,CA,CAA,California,39512223,Report,35048770,27384986,88704,69308,12160141,14153873,1068078,2894,17777363,45,23.9,17529568,57.3,27086171,88466,114473,5015311,85.9,8720732,149376,600344,9434178,9384029,30.6,14961400,17828070,2259300,0,4392998,5040579,1059350,601,4389400,4994029,1055730,600,1950208,1683464,110296,331,10493528,26.6,10439759,34.1,3744299,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,CO,COA,Colorado,5758736,Report,4890000,4003990,84914,69529,1827141,2032698,143077,1074,2518244,43.7,25.3,2477465,55.1,3956435,87936,108686,689127,81.8,1283823,152398,580476,1454835,1448074,32.2,2135000,2464800,290200,0,694408,760123,141306,304,693962,753808,140764,304,299569,283124,12543,129,1596141,27.7,1588838,35.3,595365,70.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,CT,CTA,Connecticut,3565287,Report,3588735,2913574,100658,81721,1212181,1583125,118043,225,1815120,50.9,30.3,1787590,63,2884435,101642,126460,559517,88.8,1055319,167446,569420,1081988,1080677,38.1,1498300,1870635,219800,0,482273,599667,118192,48,482034,598595,118099,48,192997,290589,11045,17,1200180,33.7,1198776,42.2,494648,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,DE,DEA,Delaware,973764,Report,880165,682998,90388,70140,270167,383969,28667,195,423046,43.4,24.7,418856,54.4,677201,87926,114279,162839,86.2,297056,157251,465927,240568,239804,31.1,371900,457665,50600,0,94671,145813,28057,84,94651,145069,28035,84,53907,72342,6544,52,268625,27.6,267839,34.8,132845,70.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,FL,FLA,Florida,21477737,Report,18941505,13856952,88191,64518,6057688,7247554,530530,21180,8416172,39.2,23,8353807,48.4,13787792,79939,109820,3713430,82.6,6988951,155402,421172,4933138,4927166,28.6,8007800,9589905,1343800,0,2229770,2696468,525175,6900,2229152,2691114,524917,6900,1493925,1374226,125714,5572,5458313,25.4,5452083,31.6,2999437,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,GA,GAA,Georgia,10617423,Report,8608795,5740162,81082,54064,2611724,2989306,138815,317,3538315,33.3,19.5,3494893,43.1,5688741,70114,106104,1135903,74.9,2114848,139414,567505,2066937,2059082,25.4,3703700,4407195,497900,0,999218,1067504,136002,215,999078,1059791,135800,213,519263,379761,17645,128,2202939,20.7,2194882,27.1,916797,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,HI,HIA,Hawaii,1415872,Report,1357760,1104900,95896,78037,381685,609897,19558,93760,676072,47.7,30.5,669525,60,1097682,98358,121663,221978,82.7,390532,145478,505781,431917,430702,38.6,556900,730860,70000,0,153769,260088,19997,18060,153668,258991,19929,18043,69595,98897,4373,1409,451914,31.9,450631,40.4,174274,64.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,IA,IAA,Iowa,3155070,Report,2619655,2176895,83030,68997,1022337,1064457,89979,122,1320622,41.9,26.9,1307356,53.8,2161181,89002,107883,465194,84.1,878865,158940,473756,847511,845165,34.8,1149000,1308255,162400,0,432495,414972,88747,44,432455,412666,88706,44,224731,184894,7294,34,936258,29.7,933871,38.5,416953,75.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,ID,IDA,Idaho,1787065,Report,1350455,1004155,75568,56190,450748,523026,29933,448,583492,32.7,22.6,583412,43.6,1004118,74998,100866,219175,75.4,414487,142597,464601,403214,403197,30.1,590900,676455,83100,0,186547,216529,29851,138,186544,216515,29841,138,92020,98395,6544,60,433065,24.2,433038,32.3,197019,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,IL,ILA,Illinois,12671821,Report,10936675,8606345,86307,67917,3725725,4573659,302555,4406,5486321,43.3,24.5,5416307,55,8527520,86539,110988,1681430,82.3,2908140,142330,535263,3100660,3089049,31.3,4606600,5620875,709200,0,1403496,1695687,303292,1477,1402520,1685056,302089,1473,592470,632549,45702,921,3403952,26.9,3391138,34.4,1271642,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,IN,INA,Indiana,6732219,Report,5102410,3811526,75791,56616,1619696,2061035,123896,6899,2293628,34.1,21.9,2275492,44.1,3790124,73392,98803,837242,77.1,1601583,147510,469946,1476191,1475041,28.6,2156400,2608710,337300,0,645684,828225,122659,2282,645634,827126,122594,2281,380417,359183,15061,1529,1598850,23.7,1597635,30.9,756190,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,KS,KSA,Kansas,2913314,Report,2493465,1879973,85589,64530,873308,949515,56649,501,1196349,41.1,26,1183189,53.5,1865886,84312,112670,413220,86.9,719087,151232,524402,756946,754049,34.1,1143900,1206465,143100,0,364709,392096,57163,141,364661,389247,57128,141,163457,161767,10501,81,814109,27.9,811177,36.7,335806,70.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,KY,KYA,Kentucky,4467673,Report,3620485,2934874,81037,65691,1330926,1497909,105765,274,1763720,39.5,26.4,1748028,50.5,2914700,84123,104493,595401,79.3,1053327,140338,482369,1181446,1177527,34,1561500,1837485,221500,0,553940,627301,103175,205,553875,623448,103125,204,224697,249156,24864,128,1284621,28.8,1280652,37,498845,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,LA,LAA,Louisiana,4648794,Report,3569610,2567548,76786,55230,1176945,1299935,89715,953,1458030,31.4,22.7,1448196,40.7,2554167,71723,100237,546061,73.7,1042903,140738,481714,1053626,1050277,29.5,1545800,1801410,222400,0,478866,574293,86066,467,478800,571011,85997,466,228015,246613,15717,92,1139692,24.5,1136274,31.9,490437,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,MA,MAA,Massachusetts,6892503,Report,6520590,5467558,94604,79326,2387985,2870049,209444,80,3497850,50.7,28.2,3457966,62.4,5420233,97843,117706,1049746,89.8,1860361,159096,557634,1946793,1939389,35,2762900,3381690,376000,0,919454,1027325,210147,14,919034,1020341,209557,14,396409,414745,52828,9,2156940,31.3,2148946,38.8,863991,73.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,MD,MDA,Maryland,6045680,Report,5368850,4315837,88805,71387,1865062,2263790,184253,2732,2703216,44.7,26.9,2669667,56.7,4276046,90767,113964,792937,82.6,1420714,148084,559607,1627082,1621463,34.4,2243400,2813850,311600,0,738797,887519,178441,766,738711,881987,178350,765,332686,309059,38423,343,1805523,29.9,1799813,38.2,680511,70.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,ME,MEA,Maine,1344212,Report,1233010,1068265,91727,79471,473201,524957,69993,114,681926,50.7,29.4,676010,61.7,1062049,96958,112566,254954,89.4,464268,162750,432233,394713,394390,36,544800,608010,80200,0,188211,206471,69943,31,188185,206179,69916,26,102744,108907,17318,12,464656,34.6,464306,42.4,228981,80.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,MI,MIA,Michigan,9986857,Report,8545180,6440845,85564,64493,2838110,3375589,225911,1235,3977656,39.8,25.4,3929398,50.1,6387520,81443,108954,1369057,77.5,2502586,141757,484036,2535733,2529676,32.3,3663500,4360980,520700,0,1189098,1346150,230129,485,1188929,1340263,230012,484,608107,552449,44657,332,2765862,27.7,2759688,35.2,1205545,68.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,MN,MNA,Minnesota,5639632,Report,4566270,3939904,80968,69861,1698586,2046623,194466,229,2457509,43.6,26.7,2430276,56,3907960,90118,105299,793617,86.2,1452357,157799,496128,1504674,1499608,34.6,1938000,2360670,267600,0,683226,821389,196694,59,683126,816423,196565,59,302416,372777,37687,24,1701368,30.2,1696173,39.1,712904,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,MO,MOA,Missouri,6137428,Report,4922515,3639625,80205,59302,1458155,2062988,118141,341,2163123,35.2,22.3,2144646,45,3616910,75876,103266,781582,73.6,1451750,136695,463498,1370583,1368037,28.7,2061300,2585115,276100,0,579175,791354,118853,54,579076,788908,118745,53,299524,331433,24276,23,1489436,24.3,1486782,31.2,655256,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,MS,MSA,Mississippi,2976149,Report,2343765,1503377,78752,50514,728802,728857,44858,860,892394,30,20.5,887543,39,1497081,65732,102907,346549,71.2,617754,126929,481569,608638,607189,26.7,1044800,1147965,151000,0,310226,298389,43825,23,310178,296988,43788,23,153831,122557,11966,7,652463,21.9,650977,28.6,288361,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,MT,MTA,Montana,1068778,Report,934615,705683,87447,66027,340800,343078,21625,180,418158,39.1,26.7,413472,49.2,699594,83266,111239,158487,76.8,290255,140602,452736,285780,284424,33.9,429500,444015,61100,0,145368,140358,21222,54,145320,139050,21208,54,67274,65687,5092,31,307002,28.7,305632,36.4,138084,66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,NC,NCA,North Carolina,10488084,Report,8696660,6476136,82919,61748,2720369,3521074,234364,329,3904155,37.2,23.8,3855317,47.1,6414522,78347,106220,1329847,75.9,2495825,142529,496642,2497788,2485333,30.4,3642800,4509960,543900,0,1078139,1419618,230931,31,1077450,1407852,230129,31,540493,578389,24916,22,2728719,26,2715462,33.2,1143820,65.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,ND,NDA,North Dakota,762062,Report,620830,534462,81467,70134,235528,277288,21646,0,291189,38.2,27.9,288079,49.5,529795,91047,106692,96256,80.3,185155,154495,518027,212426,211291,36.3,282300,306930,31600,0,98663,113762,19064,1,98603,112687,18995,1,41254,39588,2750,0,231490,30.4,230286,39.6,83592,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,NE,NEA,Nebraska,1934408,Report,1629900,1330661,84258,68789,570302,706353,51713,2293,808937,41.8,26.7,799470,54.8,1319823,90502,111765,259332,83,493617,157979,521638,515946,514488,35.3,683100,850200,96600,0,233533,281768,51842,645,233481,280362,51815,645,112227,115497,3661,478,567788,29.4,566303,38.8,231863,74.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,NH,NHA,New Hampshire,1359711,Report,1181245,1117327,86875,82174,484454,582733,50113,27,800725,58.9,25.3,792711,71.8,1108274,100346,106952,289016,99.9,448090,176508,465306,344591,343707,31.1,515200,583245,82800,0,176246,168332,51242,13,176100,167594,51219,13,82167,88226,11981,8,395833,29.1,394926,35.8,182382,71.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,NJ,NJA,New Jersey,8882190,Report,7729345,6605809,87021,74371,2902920,3433829,268585,475,4255550,47.9,28.6,4209140,60.6,6547122,94290,111316,1228933,83.3,2107559,142834,523833,2540422,2527473,36.4,3272700,4011345,445300,0,1171994,1368406,270762,22,1171837,1355617,270655,19,460432,463888,62462,12,2811184,31.6,2798128,40.3,986794,66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,NM,NMA,New Mexico,2096829,Report,1958235,1674797,93390,79873,743792,883209,45699,2097,1022968,48.8,31.5,1008731,62.2,1656136,102168,120805,320262,84.8,555327,147065,518592,659735,653489,40.3,829000,1004835,124400,0,289073,370080,44881,582,288934,363973,44802,582,115161,124924,12364,358,704616,33.6,698291,43.1,252807,66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,NV,NVA,Nevada,3080156,Report,2333230,1901548,75750,61735,798466,1032105,70977,0,1152360,37.4,22.9,1140689,47.8,1888529,79100,97726,374057,75.4,690713,139265,470436,706012,704809,29.5,994100,1192230,146900,0,311544,394463,70162,5,311512,393292,70144,5,149251,149013,14467,4,776174,25.2,774953,32.5,312735,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,NY,NYA,New York State,19453561,Report,16989215,14171716,87332,72849,6163285,7429252,576664,2515,8636314,44.4,27.3,8545455,55.4,14064222,91177,110139,2499551,75.8,4499408,136505,515427,5311002,5294531,34.3,7233400,8803665,952150,0,2427584,2882915,563352,503,2427209,2866822,563071,500,1011635,967539,114395,285,5874354,30.2,5857602,38,2093854,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,OH,OHA,Ohio,11689100,Report,9838365,7654474,84167,65484,3329936,4033629,284142,6767,4509033,38.6,25.7,4455087,48.9,7590929,83315,107982,1590198,77.7,2997154,146466,480783,3006611,2998315,32.9,4158400,5145465,534500,0,1364175,1640463,274634,1973,1364089,1632260,274538,1966,653402,709355,57893,1202,3281245,28.1,3272853,35.9,1421852,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,OK,OKA,Oklahoma,3956971,Report,3622435,2546118,91546,64345,1177491,1300390,68203,34,1484401,37.5,25.5,1467959,48.9,2521927,83932,120558,502082,79.1,912544,143678,570344,1010562,1003418,33.4,1598100,1831635,192700,0,474594,535947,67480,21,474488,528909,67445,21,216074,184811,12275,6,1078042,27.2,1070863,35.6,413166,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,OR,ORA,Oregon,4217737,Report,3486345,2681488,82659,63576,1190260,1398967,90832,1429,1686522,40,23.8,1669984,49.8,2661428,79418,104034,598080,78.1,1065657,139105,455089,1003725,1000069,29.8,1526000,1733745,226600,0,469318,534162,89883,245,469023,530802,89619,244,225181,249417,31564,126,1093608,25.9,1089688,32.5,506288,66.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,PA,PAA,Pennsylvania,12801989,Report,11398645,9007319,89038,70359,3864864,4816019,326205,231,5796239,45.3,25.3,5752100,56.6,8955239,88078,112110,2119876,88.6,3573025,149289,476261,3234962,3226189,31.7,4946600,5602545,849500,0,1407174,1827604,331785,184,1406817,1819189,331645,183,688141,757308,45479,115,3566747,27.9,3557834,35,1491043,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,RI,RIA,Rhode Island,1059361,Report,1017205,818872,96021,77299,357149,423990,37709,24,503512,47.5,29.4,499559,58.4,814279,95252,118990,167626,89.6,313941,167842,543826,311169,310557,36.3,417700,545805,53700,0,142361,168805,37521,3,142353,168201,37507,3,70211,75495,4801,2,348690,32.9,348064,40.7,150509,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,SC,SCA,South Carolina,5148714,Report,4219665,2985791,81956,57991,1181310,1707219,96207,1055,1797673,34.9,22.3,1781063,44.1,2966166,73465,104511,738599,78.8,1334235,142391,450327,1145814,1142996,28.3,1742200,2220465,257000,0,445437,700169,93698,208,445286,697502,93499,208,253280,338114,17765,141,1239512,24.1,1236495,30.6,609300,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,SD,SDA,South Dakota,884659,Report,841165,650608,95084,73543,301581,330969,18045,13,384292,43.4,30.3,380039,56.9,645200,96651,126006,133217,87.7,248521,163640,553868,268431,267267,40,384800,403065,53300,0,130158,138267,18111,6,130135,137126,18104,6,62469,55620,2550,3,286542,32.4,285371,42.7,120642,79.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,TN,TNA,Tennessee,6829174,Report,5253610,3699866,76929,54177,1637632,1950093,107271,4870,2237492,32.8,20.1,2219237,41.7,3677795,69143,98768,824269,72.1,1511644,132207,459475,1369605,1366140,25.7,2256000,2671110,326500,0,632158,736036,104709,1411,632054,732677,104590,1409,342564,304880,19018,902,1474314,21.6,1470730,27.6,667364,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,TX,TXA,Texas,28995881,Report,23207205,17307611,80036,59690,7638288,9033070,635554,699,10477069,36.1,21.6,10360553,48,17119464,79271,107460,2816237,75.4,5157274,138108,621472,6261662,6192026,28.7,9627000,11996205,1584000,0,2870452,3389205,622688,555,2838529,3351513,615763,549,947249,1118438,205487,183,6882900,23.7,6806355,31.5,2271357,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,UT,UTA,Utah,3205958,Report,2326870,1970752,72580,61472,852871,1034111,83770,0,1191054,37.2,18.3,1167715,51.3,1942371,85387,102290,302316,82.6,560984,153328,635979,587897,583456,25.6,1029600,1159470,137800,0,261554,326343,80691,0,261464,321992,80601,0,85491,102336,10247,0,668588,20.9,664057,29.2,198074,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,VA,VAA,Virginia,8535519,Report,7285025,5968173,85350,69922,2521472,3231308,213777,1616,3730515,43.7,25.8,3682463,55.2,5909387,88535,109144,1110894,81.7,1992826,146649,536095,2205374,2194639,32.9,3088400,3782025,414600,0,979016,1225855,212735,503,978260,1215877,212124,502,441502,432110,47172,326,2418109,28.3,2406763,36.1,921110,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,VT,VTA,Vermont,623989,Report,616260,502374,98761,80510,224547,253622,23687,518,308465,49.4,29.5,306862,60.2,500210,98083,120839,117613,94.1,223187,178494,492854,184359,183824,36,274200,301860,40200,0,84278,99903,23344,178,84265,99381,23327,178,48220,51744,557,118,207703,33.3,207151,40.6,100639,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,WA,WAA,Washington,7614893,Report,6446970,5224178,84663,68605,2248470,2779799,192580,3329,3214063,42.2,25.9,3184436,53.5,5187311,87155,108319,1015609,84,1899405,157012,532929,1971143,1964197,33,2776200,3277170,393600,0,876212,1094168,192732,763,876089,1087345,192636,763,412084,452988,36736,523,2163875,28.4,2156833,36.2,902331,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,WI,WIA,Wisconsin,5822434,Report,4783195,4240048,82151,72823,1824660,2245476,169461,451,2523931,43.3,27.9,2492450,54.7,4200350,92197,104990,868418,85.4,1683128,165460,470212,1626957,1620507,35.6,2062200,2437695,283300,0,719614,907149,163233,194,719510,900805,163149,192,387569,387639,16232,81,1790190,30.7,1783656,39.2,791521,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,WV,WVA,West Virginia,1792147,Report,1591345,1108422,88795,61849,532373,557024,19025,0,625613,34.9,26.5,617392,43.1,1096644,76550,111082,256252,69.8,481342,131152,433596,474847,471569,32.9,729300,766545,95500,0,227356,247432,19858,59,227259,244251,19833,59,116652,106938,3268,39,494705,27.6,491402,34.3,226897,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2021,WY,WYA,Wyoming,578759,Report,472815,337560,81695,58325,163382,162794,11209,175,191282,33.1,23.8,189810,42.7,335602,75412,106245,71823,72.4,134803,135919,476729,137513,137099,30.8,227500,213915,31400,0,67378,70109,10522,26,67373,69700,10518,26,33342,29313,1697,13,148035,25.6,147617,33.2,64365,64.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/2021,AK,AKA,Alaska,731545,Report,756585,533546,103423,72934,238752,280978,13741,75,298047,40.7,31.7,291288,52.8,522504,94732,137171,70676,77.2,132791,144987,826074,231898,227634,41.3,326100,378885,51600,0,105991,125891,12830,16,105784,121834,12770,16,37532,26249,1449,7,244728,33.5,240404,43.6,65237,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/2021,AL,ALA,Alabama,4903185,Report,3898820,2429629,79516,49552,1157043,1200077,72509,0,1531741,31.2,19.6,1523168,39.9,2419653,63427,102200,607452,71.5,1036470,121961,458773,959807,958208,25.1,1705600,1949220,244000,0,458296,501463,74189,48,458238,499922,74155,48,248095,201496,22855,34,1033996,21.1,1032363,27.1,472480,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/2021,AR,ARA,Arkansas,3017804,Report,2552980,1688238,84597,55943,795123,838245,54441,429,1039897,34.5,21.4,1027885,44.4,1674102,72233,110154,379277,72.4,666415,127207,487320,645585,643347,27.8,1126800,1268280,157900,0,317590,327890,53155,105,317459,325785,52906,103,170183,117178,8600,73,698740,23.2,696253,30,296034,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/2021,AZ,AZA,Arizona,7278717,Report,6236505,4750108,85681,65260,2078852,2536128,132494,2634,2832476,38.9,24.6,2795028,49.6,4697744,83316,110606,1019218,77.9,1881682,143790,476566,1790326,1777695,31.5,2712700,3151005,372800,0,785651,1003808,128015,867,785523,991305,127934,867,394340,394420,24346,577,1918341,26.4,1905629,33.8,813683,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/2021,CA,CAA,California,39512223,Report,35512950,27727113,89878,70174,12311691,14343357,1069097,2968,17946815,45.4,24.3,17686931,57.8,27412777,89533,115989,5024173,86.1,8745530,149801,608295,9606711,9553127,31.2,15105000,18148650,2259300,0,4480045,5126043,1060374,623,4476200,5076305,1056748,622,1958666,1690593,110394,344,10667085,27,10609875,34.7,3759997,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/2021,CO,COA,Colorado,5758736,Report,4923030,4068389,85488,70647,1861913,2062196,143196,1084,2541410,44.1,26,2499548,55.6,4019211,89331,109420,690844,82,1287920,152885,584397,1495534,1488240,33.1,2145800,2487030,290200,0,716349,778879,141422,306,715848,772086,140879,306,300922,284071,12549,129,1636956,28.4,1629119,36.2,597671,70.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/2021,CT,CTA,Connecticut,3565287,Report,3686495,2957181,103400,82944,1230876,1607554,118515,236,1835971,51.5,31,1806953,63.7,2926437,103122,129905,560837,89,1059399,168093,584931,1104488,1103105,38.9,1516500,1950195,219800,0,491815,612620,118658,53,491570,611482,118562,53,194439,291916,11081,18,1223146,34.3,1221667,43,497454,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
