school,type,date,total_student_cases_avg,total_staff_cases_avg,chng_total_student_cases_avg,chng_total_staff_cases_avg
Fort Barton School,in person,2021-02-17,12.0,0.0,0.0,0.0
Fort Barton School,in person,2021-02-24,12.0,0.0,0.0,0.0
Fort Barton School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Fort Barton School,virtual,2021-01-20,7.0,0.0,7.0,0.0
Fort Barton School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Fort Barton School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Fort Barton School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Fort Barton School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Fort Barton School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Founders Academy,in person,2021-01-27,0.0,0.0,0.0,0.0
Founders Academy,in person,2021-02-03,0.0,0.0,0.0,0.0
Founders Academy,in person,2021-02-10,0.0,0.0,0.0,0.0
Founders Academy,in person,2021-02-17,0.0,0.0,0.0,0.0
Founders Academy,in person,2021-02-24,0.0,0.0,0.0,0.0
Founders Academy,virtual,2021-01-13,0.0,0.0,0.0,0.0
Founders Academy,virtual,2021-01-20,0.0,0.0,0.0,0.0
Founders Academy,virtual,2021-01-27,0.0,0.0,0.0,0.0
Founders Academy,virtual,2021-02-03,0.0,0.0,0.0,0.0
Founders Academy,virtual,2021-02-10,0.0,0.0,0.0,0.0
Founders Academy,virtual,2021-02-17,7.0,0.0,7.0,0.0
Founders Academy,virtual,2021-02-24,7.0,0.0,0.0,0.0
Four Corners YMCA Early Learning Center,virtual,2021-01-13,0.0,0.0,0.0,0.0
Francis J. Varieur School,in person,2021-01-13,7.0,12.0,0.0,0.0
Francis J. Varieur School,in person,2021-01-20,7.0,12.0,0.0,0.0
Francis J. Varieur School,in person,2021-01-27,7.0,12.0,0.0,0.0
Francis J. Varieur School,in person,2021-02-03,7.0,12.0,0.0,0.0
Francis J. Varieur School,in person,2021-02-10,7.0,12.0,0.0,0.0
Francis J. Varieur School,in person,2021-02-17,7.0,12.0,0.0,0.0
Francis J. Varieur School,in person,2021-02-24,7.0,12.0,0.0,0.0
Francis J. Varieur School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Francis J. Varieur School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Francis J. Varieur School,virtual,2021-01-27,7.0,0.0,7.0,0.0
Francis J. Varieur School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Francis J. Varieur School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Francis J. Varieur School,virtual,2021-02-17,12.0,0.0,5.0,0.0
Francis J. Varieur School,virtual,2021-02-24,12.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,in person,2021-01-13,12.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,in person,2021-01-20,12.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,in person,2021-01-27,12.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,in person,2021-02-03,12.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,in person,2021-02-10,12.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,in person,2021-02-17,17.0,0.0,5.0,0.0
Frank D. Spaziano Elementary School,in person,2021-02-24,17.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,in person,2021-01-13,0.0,7.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,in person,2021-01-20,0.0,7.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,in person,2021-01-27,0.0,7.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,in person,2021-02-03,0.0,7.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,in person,2021-02-10,0.0,7.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,in person,2021-02-17,0.0,7.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,in person,2021-02-24,0.0,7.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,virtual,2021-01-13,0.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,virtual,2021-01-20,0.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,virtual,2021-01-27,0.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,virtual,2021-02-03,0.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,virtual,2021-02-10,0.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,virtual,2021-02-17,0.0,0.0,0.0,0.0
Frank D. Spaziano Elementary School Annex,virtual,2021-02-24,0.0,0.0,0.0,0.0
Frank E. Thompson Middle School,in person,2021-01-13,7.0,0.0,0.0,0.0
Frank E. Thompson Middle School,in person,2021-01-20,7.0,0.0,0.0,0.0
Frank E. Thompson Middle School,in person,2021-01-27,7.0,0.0,0.0,0.0
Frank E. Thompson Middle School,in person,2021-02-03,7.0,0.0,0.0,0.0
Frank E. Thompson Middle School,in person,2021-02-10,12.0,0.0,5.0,0.0
Frank E. Thompson Middle School,in person,2021-02-17,12.0,0.0,0.0,0.0
Frank E. Thompson Middle School,in person,2021-02-24,12.0,0.0,0.0,0.0
Frank E. Thompson Middle School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Frank E. Thompson Middle School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Frank E. Thompson Middle School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Frank E. Thompson Middle School,virtual,2021-02-03,12.0,0.0,5.0,0.0
Frank E. Thompson Middle School,virtual,2021-02-10,12.0,0.0,0.0,0.0
Frank E. Thompson Middle School,virtual,2021-02-17,12.0,0.0,0.0,0.0
Frank E. Thompson Middle School,virtual,2021-02-24,12.0,0.0,0.0,0.0
Frenchtown School,in person,2021-01-13,0.0,0.0,0.0,0.0
Frenchtown School,in person,2021-01-20,0.0,0.0,0.0,0.0
Frenchtown School,in person,2021-01-27,0.0,0.0,0.0,0.0
Frenchtown School,in person,2021-02-03,0.0,0.0,0.0,0.0
Frenchtown School,in person,2021-02-10,7.0,0.0,7.0,0.0
Frenchtown School,in person,2021-02-17,7.0,0.0,0.0,0.0
Frenchtown School,in person,2021-02-24,7.0,0.0,0.0,0.0
Frenchtown School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Frenchtown School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Frenchtown School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Frenchtown School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Frenchtown School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Frenchtown School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Frenchtown School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Garden City School,in person,2021-01-13,12.0,7.0,0.0,0.0
Garden City School,in person,2021-01-20,12.0,7.0,0.0,0.0
Garden City School,in person,2021-01-27,12.0,7.0,0.0,0.0
Garden City School,in person,2021-02-03,12.0,7.0,0.0,0.0
Garden City School,in person,2021-02-10,17.0,7.0,5.0,0.0
Garden City School,in person,2021-02-17,17.0,7.0,0.0,0.0
Garden City School,in person,2021-02-24,17.0,7.0,0.0,0.0
Garden City School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Garden City School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Garden City School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Garden City School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Garden City School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Garden City School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Garden City School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Garvin Memorial School,in person,2021-01-13,7.0,7.0,0.0,0.0
Garvin Memorial School,in person,2021-01-20,7.0,7.0,0.0,0.0
Garvin Memorial School,in person,2021-01-27,12.0,7.0,5.0,0.0
Garvin Memorial School,in person,2021-02-03,12.0,7.0,0.0,0.0
Garvin Memorial School,in person,2021-02-10,12.0,7.0,0.0,0.0
Garvin Memorial School,in person,2021-02-17,12.0,7.0,0.0,0.0
Garvin Memorial School,in person,2021-02-24,12.0,7.0,0.0,0.0
Garvin Memorial School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Garvin Memorial School,virtual,2021-01-20,12.0,0.0,5.0,0.0
Garvin Memorial School,virtual,2021-01-27,12.0,0.0,0.0,0.0
Garvin Memorial School,virtual,2021-02-03,12.0,0.0,0.0,0.0
Garvin Memorial School,virtual,2021-02-10,12.0,0.0,0.0,0.0
Garvin Memorial School,virtual,2021-02-17,12.0,0.0,0.0,0.0
Garvin Memorial School,virtual,2021-02-24,17.0,0.0,5.0,0.0
George Hanaford School,in person,2021-01-13,7.0,0.0,0.0,0.0
George Hanaford School,in person,2021-01-20,7.0,0.0,0.0,0.0
George Hanaford School,in person,2021-01-27,7.0,0.0,0.0,0.0
George Hanaford School,in person,2021-02-03,7.0,0.0,0.0,0.0
George Hanaford School,in person,2021-02-10,7.0,0.0,0.0,0.0
George Hanaford School,in person,2021-02-17,7.0,0.0,0.0,0.0
George Hanaford School,in person,2021-02-24,7.0,0.0,0.0,0.0
George Hanaford School,virtual,2021-01-20,0.0,0.0,0.0,0.0
George Hanaford School,virtual,2021-01-27,0.0,0.0,0.0,0.0
George Hanaford School,virtual,2021-02-03,0.0,0.0,0.0,0.0
George Hanaford School,virtual,2021-02-10,0.0,0.0,0.0,0.0
George Hanaford School,virtual,2021-02-17,0.0,0.0,0.0,0.0
George Hanaford School,virtual,2021-02-24,0.0,0.0,0.0,0.0
George J. Peters School,in person,2021-01-13,7.0,7.0,0.0,0.0
George J. Peters School,in person,2021-01-20,7.0,7.0,0.0,0.0
George J. Peters School,in person,2021-01-27,7.0,7.0,0.0,0.0
George J. Peters School,in person,2021-02-03,7.0,7.0,0.0,0.0
George J. Peters School,in person,2021-02-10,7.0,7.0,0.0,0.0
George J. Peters School,in person,2021-02-17,7.0,7.0,0.0,0.0
George J. Peters School,in person,2021-02-24,7.0,7.0,0.0,0.0
George J. Peters School,virtual,2021-01-13,7.0,0.0,0.0,0.0
George J. Peters School,virtual,2021-01-20,7.0,0.0,0.0,0.0
George J. Peters School,virtual,2021-01-27,7.0,0.0,0.0,0.0
George J. Peters School,virtual,2021-02-03,7.0,0.0,0.0,0.0
George J. Peters School,virtual,2021-02-10,7.0,0.0,0.0,0.0
George J. Peters School,virtual,2021-02-17,7.0,0.0,0.0,0.0
George J. Peters School,virtual,2021-02-24,12.0,0.0,5.0,0.0
George J. West Elementary School,in person,2021-01-13,22.0,7.0,0.0,0.0
George J. West Elementary School,in person,2021-01-20,22.0,7.0,0.0,0.0
George J. West Elementary School,in person,2021-01-27,27.0,7.0,5.0,0.0
George J. West Elementary School,in person,2021-02-03,27.0,12.0,0.0,5.0
George J. West Elementary School,in person,2021-02-10,27.0,12.0,0.0,0.0
George J. West Elementary School,in person,2021-02-17,27.0,12.0,0.0,0.0
George J. West Elementary School,in person,2021-02-24,27.0,12.0,0.0,0.0
George J. West Elementary School,virtual,2021-01-13,7.0,0.0,0.0,0.0
George J. West Elementary School,virtual,2021-01-20,12.0,0.0,5.0,0.0
George J. West Elementary School,virtual,2021-01-27,12.0,0.0,0.0,0.0
George J. West Elementary School,virtual,2021-02-03,17.0,0.0,5.0,0.0
George J. West Elementary School,virtual,2021-02-10,17.0,0.0,0.0,0.0
George J. West Elementary School,virtual,2021-02-17,17.0,0.0,0.0,0.0
George J. West Elementary School,virtual,2021-02-24,17.0,0.0,0.0,0.0
Gilbert Stuart Middle School,in person,2021-01-13,17.0,12.0,0.0,0.0
Gilbert Stuart Middle School,in person,2021-01-20,17.0,12.0,0.0,0.0
Gilbert Stuart Middle School,in person,2021-01-27,17.0,12.0,0.0,0.0
Gilbert Stuart Middle School,in person,2021-02-03,17.0,12.0,0.0,0.0
Gilbert Stuart Middle School,in person,2021-02-10,22.0,12.0,5.0,0.0
Gilbert Stuart Middle School,in person,2021-02-17,22.0,12.0,0.0,0.0
Gilbert Stuart Middle School,in person,2021-02-24,22.0,12.0,0.0,0.0
Gilbert Stuart Middle School,virtual,2021-01-13,12.0,0.0,0.0,0.0
Gilbert Stuart Middle School,virtual,2021-01-20,17.0,0.0,5.0,0.0
Gilbert Stuart Middle School,virtual,2021-01-27,17.0,0.0,0.0,0.0
Gilbert Stuart Middle School,virtual,2021-02-03,17.0,0.0,0.0,0.0
Gilbert Stuart Middle School,virtual,2021-02-10,17.0,0.0,0.0,0.0
Gilbert Stuart Middle School,virtual,2021-02-17,22.0,0.0,5.0,0.0
Gilbert Stuart Middle School,virtual,2021-02-24,22.0,0.0,0.0,0.0
Gladstone Street School,in person,2021-01-13,7.0,0.0,0.0,0.0
Gladstone Street School,in person,2021-01-20,7.0,0.0,0.0,0.0
Gladstone Street School,in person,2021-01-27,7.0,0.0,0.0,0.0
Gladstone Street School,in person,2021-02-03,7.0,0.0,0.0,0.0
Gladstone Street School,in person,2021-02-10,7.0,0.0,0.0,0.0
Gladstone Street School,in person,2021-02-17,7.0,0.0,0.0,0.0
Gladstone Street School,in person,2021-02-24,7.0,0.0,0.0,0.0
Gladstone Street School,virtual,2021-01-13,12.0,0.0,0.0,0.0
Gladstone Street School,virtual,2021-01-20,17.0,0.0,5.0,0.0
Gladstone Street School,virtual,2021-01-27,17.0,0.0,0.0,0.0
Gladstone Street School,virtual,2021-02-03,17.0,0.0,0.0,0.0
Gladstone Street School,virtual,2021-02-10,17.0,0.0,0.0,0.0
Gladstone Street School,virtual,2021-02-17,17.0,0.0,0.0,0.0
Gladstone Street School,virtual,2021-02-24,17.0,0.0,0.0,0.0
Glen Hills Elementary School,in person,2021-02-24,0.0,0.0,0.0,0.0
Glen Hills Elementary School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Glen Hills School,in person,2021-01-13,0.0,0.0,0.0,0.0
Glen Hills School,in person,2021-01-20,0.0,0.0,0.0,0.0
Glen Hills School,in person,2021-01-27,0.0,0.0,0.0,0.0
Glen Hills School,in person,2021-02-03,0.0,0.0,0.0,0.0
Glen Hills School,in person,2021-02-10,0.0,0.0,0.0,0.0
Glen Hills School,in person,2021-02-17,0.0,0.0,0.0,0.0
Glen Hills School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Glen Hills School,virtual,2021-01-20,7.0,0.0,7.0,0.0
Glen Hills School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Glen Hills School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Glen Hills School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Glen Hills School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Globe Park School,in person,2021-01-13,0.0,0.0,0.0,0.0
Globe Park School,in person,2021-01-20,0.0,0.0,0.0,0.0
Globe Park School,in person,2021-01-27,7.0,0.0,7.0,0.0
Globe Park School,in person,2021-02-03,7.0,0.0,0.0,0.0
Globe Park School,in person,2021-02-10,7.0,0.0,0.0,0.0
Globe Park School,in person,2021-02-17,7.0,0.0,0.0,0.0
Globe Park School,in person,2021-02-24,7.0,0.0,0.0,0.0
Globe Park School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Globe Park School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Globe Park School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Globe Park School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Globe Park School,virtual,2021-02-10,12.0,0.0,5.0,0.0
Globe Park School,virtual,2021-02-17,12.0,0.0,0.0,0.0
Globe Park School,virtual,2021-02-24,12.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,in person,2021-01-13,7.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,in person,2021-01-20,7.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,in person,2021-01-27,7.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,in person,2021-02-03,12.0,0.0,5.0,0.0
Good Shepherd Catholic Regional School,in person,2021-02-10,12.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,in person,2021-02-17,12.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,in person,2021-02-24,12.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Good Shepherd Catholic Regional School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Governor Christopher DelSesto Middle School,in person,2021-01-13,17.0,12.0,0.0,0.0
Governor Christopher DelSesto Middle School,in person,2021-01-20,17.0,12.0,0.0,0.0
Governor Christopher DelSesto Middle School,in person,2021-01-27,22.0,12.0,5.0,0.0
Governor Christopher DelSesto Middle School,in person,2021-02-03,22.0,12.0,0.0,0.0
Governor Christopher DelSesto Middle School,in person,2021-02-10,22.0,12.0,0.0,0.0
Governor Christopher DelSesto Middle School,in person,2021-02-17,22.0,17.0,0.0,5.0
Governor Christopher DelSesto Middle School,in person,2021-02-24,22.0,17.0,0.0,0.0
Governor Christopher DelSesto Middle School,virtual,2021-01-13,22.0,0.0,0.0,0.0
Governor Christopher DelSesto Middle School,virtual,2021-01-20,27.0,0.0,5.0,0.0
Governor Christopher DelSesto Middle School,virtual,2021-01-27,27.0,0.0,0.0,0.0
Governor Christopher DelSesto Middle School,virtual,2021-02-03,27.0,0.0,0.0,0.0
Governor Christopher DelSesto Middle School,virtual,2021-02-10,27.0,0.0,0.0,0.0
Governor Christopher DelSesto Middle School,virtual,2021-02-17,32.0,0.0,5.0,0.0
Governor Christopher DelSesto Middle School,virtual,2021-02-24,32.0,0.0,0.0,0.0
Graniteville School,in person,2021-01-13,0.0,0.0,0.0,0.0
Graniteville School,in person,2021-01-20,0.0,0.0,0.0,0.0
Graniteville School,in person,2021-01-27,0.0,0.0,0.0,0.0
Graniteville School,in person,2021-02-03,0.0,0.0,0.0,0.0
Graniteville School,in person,2021-02-10,0.0,0.0,0.0,0.0
Graniteville School,in person,2021-02-17,0.0,0.0,0.0,0.0
Graniteville School,in person,2021-02-24,0.0,0.0,0.0,0.0
Graniteville School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Graniteville School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Graniteville School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Graniteville School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Graniteville School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Graniteville School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Graniteville School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Greenbush Elementary School,in person,2021-01-13,7.0,0.0,0.0,0.0
Greenbush Elementary School,in person,2021-01-20,7.0,0.0,0.0,0.0
Greenbush Elementary School,in person,2021-01-27,7.0,0.0,0.0,0.0
Greenbush Elementary School,in person,2021-02-03,7.0,0.0,0.0,0.0
Greenbush Elementary School,in person,2021-02-10,7.0,0.0,0.0,0.0
Greenbush Elementary School,in person,2021-02-17,7.0,0.0,0.0,0.0
Greenbush Elementary School,in person,2021-02-24,7.0,0.0,0.0,0.0
Greenbush Elementary School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Greenbush Elementary School,virtual,2021-01-20,12.0,0.0,5.0,0.0
Greenbush Elementary School,virtual,2021-01-27,12.0,0.0,0.0,0.0
Greenbush Elementary School,virtual,2021-02-03,12.0,0.0,0.0,0.0
Greenbush Elementary School,virtual,2021-02-10,12.0,0.0,0.0,0.0
Greenbush Elementary School,virtual,2021-02-17,12.0,0.0,0.0,0.0
Greenbush Elementary School,virtual,2021-02-24,12.0,0.0,0.0,0.0
Greenville Nursery School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Greenville Nursery School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Greenville Nursery School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Greenville Nursery School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Greenville Nursery School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Greenville Nursery School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Greenwich Village Nursery and Kindergarten,in person,2021-01-13,0.0,0.0,0.0,0.0
Greenwich Village Nursery and Kindergarten,in person,2021-01-20,0.0,0.0,0.0,0.0
Greenwich Village Nursery and Kindergarten,in person,2021-01-27,0.0,0.0,0.0,0.0
Greenwich Village Nursery and Kindergarten,in person,2021-02-03,0.0,0.0,0.0,0.0
Greenwich Village Nursery and Kindergarten,in person,2021-02-10,0.0,0.0,0.0,0.0
Greenwich Village Nursery and Kindergarten,in person,2021-02-17,0.0,0.0,0.0,0.0
Greenwich Village Nursery and Kindergarten,in person,2021-02-24,0.0,0.0,0.0,0.0
Greenwood School,in person,2021-01-13,7.0,0.0,0.0,0.0
Greenwood School,in person,2021-01-20,7.0,0.0,0.0,0.0
Greenwood School,in person,2021-01-27,7.0,0.0,0.0,0.0
Greenwood School,in person,2021-02-03,7.0,0.0,0.0,0.0
Greenwood School,in person,2021-02-10,7.0,0.0,0.0,0.0
Greenwood School,in person,2021-02-17,7.0,0.0,0.0,0.0
Greenwood School,in person,2021-02-24,7.0,0.0,0.0,0.0
Greenwood School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Greenwood School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Greenwood School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Greenwood School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Greenwood School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Greenwood School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Greenwood School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Greystone School,in person,2021-01-13,7.0,0.0,0.0,0.0
Greystone School,in person,2021-01-20,7.0,0.0,0.0,0.0
Greystone School,in person,2021-01-27,7.0,7.0,0.0,7.0
Greystone School,in person,2021-02-03,7.0,7.0,0.0,0.0
Greystone School,in person,2021-02-10,7.0,7.0,0.0,0.0
Greystone School,in person,2021-02-17,7.0,7.0,0.0,0.0
Greystone School,in person,2021-02-24,7.0,7.0,0.0,0.0
Greystone School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Greystone School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Greystone School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Greystone School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Greystone School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Greystone School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Greystone School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Groden Center South,in person,2021-01-20,7.0,0.0,0.0,0.0
Groden Center South,in person,2021-01-27,7.0,7.0,0.0,7.0
Groden Center South,in person,2021-02-03,7.0,12.0,0.0,5.0
Groden Center South,in person,2021-02-10,7.0,12.0,0.0,0.0
Groden Center South,in person,2021-02-17,7.0,12.0,0.0,0.0
Groden Center South,in person,2021-02-24,7.0,12.0,0.0,0.0
Guiteras School,in person,2021-01-13,7.0,0.0,0.0,0.0
Guiteras School,in person,2021-01-20,7.0,0.0,0.0,0.0
Guiteras School,in person,2021-01-27,7.0,0.0,0.0,0.0
Guiteras School,in person,2021-02-03,7.0,0.0,0.0,0.0
Guiteras School,in person,2021-02-10,7.0,0.0,0.0,0.0
Guiteras School,in person,2021-02-17,7.0,0.0,0.0,0.0
Guiteras School,in person,2021-02-24,7.0,0.0,0.0,0.0
Guiteras School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Guiteras School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Guiteras School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Guiteras School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Guiteras School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Guiteras School,virtual,2021-02-17,7.0,0.0,7.0,0.0
Guiteras School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Hamilton Elementary School,in person,2021-01-13,7.0,0.0,0.0,0.0
Hamilton Elementary School,in person,2021-01-20,7.0,0.0,0.0,0.0
Hamilton Elementary School,in person,2021-01-27,7.0,0.0,0.0,0.0
Hamilton Elementary School,in person,2021-02-03,12.0,0.0,5.0,0.0
Hamilton Elementary School,in person,2021-02-10,12.0,0.0,0.0,0.0
Hamilton Elementary School,in person,2021-02-17,12.0,0.0,0.0,0.0
Hamilton Elementary School,in person,2021-02-24,12.0,0.0,0.0,0.0
Hamilton Elementary School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Hamilton Elementary School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Hamilton Elementary School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Hamilton Elementary School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Hamilton Elementary School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Hamilton Elementary School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Hamilton Elementary School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Hampden Meadows School,in person,2021-01-13,12.0,7.0,0.0,0.0
